question,course,document
"If I list scipy in the Extra Packages pip textbox, will it automatically run pip install when the resource starts?",machine-learning-zoomcamp,346e799a
Can I add other Python libraries the same way so they are preinstalled on the Saturn Cloud image?,machine-learning-zoomcamp,346e799a
What steps do I follow inside a Saturn Cloud notebook to enable downloading datasets directly from Kaggle?,machine-learning-zoomcamp,551461b2
How do I create the Kaggle API token and upload the resulting kaggle.json to my Saturn Cloud workspace so the CLI can authenticate?,machine-learning-zoomcamp,551461b2
"If I don't see a .kaggle folder in the root directory, how should I create it and where exactly should I place kaggle.json?",machine-learning-zoomcamp,551461b2
Which commands set the correct permissions on the token file and then download and unzip a Kaggle dataset into a local data folder?,machine-learning-zoomcamp,551461b2
"Is this approach valid for any Kaggle dataset or competition, and are there any account requirements or size/usage limits I should be aware of?",machine-learning-zoomcamp,551461b2
How do I set up NVIDIA's CUDA toolkit and cuDNN on Ubuntu 22.04 so TensorFlow can use my GPU?,machine-learning-zoomcamp,c3ba4459
"Which driver, CUDA and cuDNN versions should I install to match the TensorFlow release used in this course?",machine-learning-zoomcamp,c3ba4459
How can I verify that TensorFlow detects and is using my GPU after installation?,machine-learning-zoomcamp,c3ba4459
What common installation errors occur on Ubuntu 22.04 and how do I troubleshoot them?,machine-learning-zoomcamp,c3ba4459
"Can I use Docker or WSL instead of installing CUDA/cuDNN locally, and what are the pros and cons?",machine-learning-zoomcamp,c3ba4459
Why does loading weights from an HDF5 file raise a ValueError saying the subclassed Model has not created its variables?,machine-learning-zoomcamp,a114ad55
"What exactly does it mean to 'call the Model first' before loading weights, and how do I do that in code?",machine-learning-zoomcamp,a114ad55
Is running model.evaluate(train_ds) the recommended way to initialize a subclassed model's variables before calling load_weights?,machine-learning-zoomcamp,a114ad55
Would a single forward pass (for example model.predict(batch) or calling the model on a tensor) also create the variables so load_weights succeeds?,machine-learning-zoomcamp,a114ad55
"Is this issue specific to HDF5 weight files and subclassed Models, or can it occur with other save formats or model types?",machine-learning-zoomcamp,a114ad55
Why does running ssh -T git@github.com on Saturn Cloud give Permission denied (publickey)?,machine-learning-zoomcamp,dd3c8000
How do I generate an SSH key inside my Saturn Cloud environment and add it to my GitHub account to fix that error?,machine-learning-zoomcamp,dd3c8000
"Once I add the SSH key to my git account, can I access and manage my repositories from Saturn Cloud’s Jupyter server?",machine-learning-zoomcamp,dd3c8000
Where can I find step-by-step instructions to set up git/SSH on Saturn Cloud?,machine-learning-zoomcamp,dd3c8000
"After creating and adding the SSH key, is any additional configuration required in Saturn Cloud to use git with private repositories?",machine-learning-zoomcamp,dd3c8000
Why does cloning with the SSH URL fail with a host key verification error?,machine-learning-zoomcamp,34b0ebfc
How can I clone the repository if I haven't configured SSH keys on my machine?,machine-learning-zoomcamp,34b0ebfc
"What does the ""Could not read from remote repository"" message indicate and how can I resolve it?",machine-learning-zoomcamp,34b0ebfc
How do I generate and configure an SSH key so git clone using the SSH URL works?,machine-learning-zoomcamp,34b0ebfc
Is cloning via the HTTPS URL a safe and valid alternative when SSH access fails?,machine-learning-zoomcamp,34b0ebfc
Why do my model's accuracy and loss remain nearly unchanged over multiple epochs?,machine-learning-zoomcamp,7d11d5ce
"Could an incorrect class_mode in the data loader prevent learning, and what should I set for binary classification?",machine-learning-zoomcamp,7d11d5ce
How can choosing an inappropriate optimizer cause metrics to stay constant during training?,machine-learning-zoomcamp,7d11d5ce
Which batch size or learning rate choices typically lead to stalled training?,machine-learning-zoomcamp,7d11d5ce
What troubleshooting steps should I try first when training shows no improvement?,machine-learning-zoomcamp,7d11d5ce
Why does my model's loss explode and accuracy fall to about 50% after enabling data augmentation and resuming training?,machine-learning-zoomcamp,e4e45f15
Can forgetting to include the rescale parameter in ImageDataGenerator cause very high loss and random-chance accuracy?,machine-learning-zoomcamp,e4e45f15
"How do I make sure the same preprocessing (e.g., rescale) is applied when I switch to an augmented ImageDataGenerator?",machine-learning-zoomcamp,e4e45f15
What value should the rescale option have and where should I add it so augmentation doesn't break training?,machine-learning-zoomcamp,e4e45f15
"If training loss jumps to >1000 in the first epoch after adding augmentation, what immediate checks should I run to debug the issue?",machine-learning-zoomcamp,e4e45f15
Why does tf.keras.models.load_model('model_saved.h5') raise a ValueError saying the channel dimension is None?,machine-learning-zoomcamp,b3997e6f
How should I define the Input layer to include the number of channels so the saved model can be reloaded without error?,machine-learning-zoomcamp,b3997e6f
"If I set the channel count using a variable instead of a fixed value, why isn't that value preserved in the saved model architecture?",machine-learning-zoomcamp,b3997e6f
What does model.save() (or saving with save_weights_only=False) actually store that affects whether channel dimensions are retained?,machine-learning-zoomcamp,b3997e6f
"In the provided example architecture, which line must explicitly include the channel number to avoid the missing channel error?",machine-learning-zoomcamp,b3997e6f
How do I extract a zipped image dataset in a Jupyter notebook without displaying every file being unzipped?,machine-learning-zoomcamp,e414df91
Which notebook magic can I use to hide the output when running a shell unzip command?,machine-learning-zoomcamp,e414df91
How can I unzip a file to a specific destination folder from within a Jupyter notebook?,machine-learning-zoomcamp,e414df91
Is there a way to extract a zip using pure Python inside the notebook instead of calling !unzip?,machine-learning-zoomcamp,e414df91
What Python code should I run to open a local .zip file and extract all files into a folder?,machine-learning-zoomcamp,e414df91
How does Keras determine class labels when using flow_from_directory?,machine-learning-zoomcamp,f20a3479
"If I create a folder named ""xyz"" with images inside, will those images automatically be assigned to a class called ""xyz""?",machine-learning-zoomcamp,f20a3479
"How does flow_from_directory map folder names to numeric class indices, and can I control or view that mapping?",machine-learning-zoomcamp,f20a3479
Will nested subfolders be treated as separate classes by flow_from_directory or are they ignored?,machine-learning-zoomcamp,f20a3479
Can I provide custom class labels instead of using the folder names when using flow_from_directory?,machine-learning-zoomcamp,f20a3479
How can I fix an import error for scipy when training a model in SaturnCloud?,machine-learning-zoomcamp,e7af4968
Why would a SaturnCloud image that includes TensorFlow not have scipy installed?,machine-learning-zoomcamp,e7af4968
What exact command should I run in a notebook cell to install scipy?,machine-learning-zoomcamp,e7af4968
Do I need to restart the kernel after installing scipy before fitting my model again?,machine-learning-zoomcamp,e7af4968
"If I created a new environment in SaturnCloud and a package is missing during model fit, what is the recommended solution?",machine-learning-zoomcamp,e7af4968
How does flow_from_directory assign numeric class indices to subfolders and where in the Keras source is that ordering implemented?,machine-learning-zoomcamp,9fad096e
"If my dataset contains folders named ""dino"" and ""dragon"", which folder will receive class index 0 and which will receive 1?",machine-learning-zoomcamp,9fad096e
"When a binary Keras model returns a single scalar prediction like 0.8, what exactly does that value represent and how can I obtain the probability for the other class?",machine-learning-zoomcamp,9fad096e
"What model output/activation setup yields a single-probability output for binary classification, and how does that differ from an output that gives two values?",machine-learning-zoomcamp,9fad096e
"Why does using from_logits cause the model to return two values per sample instead of a single probability, and when should I expect that behavior?",machine-learning-zoomcamp,9fad096e
"When a neural network produces continuous outputs, should I treat them as probabilities for classes or as final predicted values?",machine-learning-zoomcamp,bcdf7407
"Do I need to worry about small changes in predictions between model runs or retraining, or are minor differences acceptable?",machine-learning-zoomcamp,bcdf7407
"For classification, is it okay to use raw model scores directly instead of converting them to probabilities?",machine-learning-zoomcamp,bcdf7407
How large must prediction differences be before I should consider retraining or adjusting the model?,machine-learning-zoomcamp,bcdf7407
"Before making decisions, should I apply rounding or thresholding to neural network outputs, and if so, how strictly?",machine-learning-zoomcamp,bcdf7407
Why is my wasp/bee model on my Mac showing higher accuracy and lower training-loss std than the homework results?,machine-learning-zoomcamp,8d1e7e20
Can differences in the SGD optimizer (new vs legacy) cause mismatches in reported accuracy and loss statistics?,machine-learning-zoomcamp,8d1e7e20
"What does the message about a ""new and legacy version"" of SGD mean and how do I check which version my run used?",machine-learning-zoomcamp,8d1e7e20
"Will running the same code on Google Colab give results closer to the homework, and how do I switch the Colab runtime to use a T4 GPU?",machine-learning-zoomcamp,8d1e7e20
"Besides using Colab/T4, what other steps can I take to make my local run match the homework (e.g., optimizer settings, seeds, or environment changes)?",machine-learning-zoomcamp,8d1e7e20
How do I enable multi-threaded data generation when calling model.fit(...) in Keras?,machine-learning-zoomcamp,2023a9dc
What does the workers argument in model.fit control and what is its default value?,machine-learning-zoomcamp,2023a9dc
How should I pick the best workers value relative to my system's CPU count?,machine-learning-zoomcamp,2023a9dc
"Will increasing workers always speed up data loading, or can using too many threads reduce performance?",machine-learning-zoomcamp,2023a9dc
Where can I find the official TensorFlow documentation for the model.fit workers option?,machine-learning-zoomcamp,2023a9dc
How can I make my TensorFlow training runs reproducible by using a seed?,machine-learning-zoomcamp,468f69ff
What example seed value is shown in the FAQ record?,machine-learning-zoomcamp,468f69ff
Which call sets the Keras random seed in TensorFlow?,machine-learning-zoomcamp,468f69ff
Which call turns on deterministic execution of TensorFlow operations?,machine-learning-zoomcamp,468f69ff
"If I set the seed and enable op determinism in my script, will running the script multiple times produce the same results?",machine-learning-zoomcamp,468f69ff
Can I use PyTorch instead of Keras for the lesson and homework?,machine-learning-zoomcamp,c4ff26e5
Will a submission implemented in PyTorch be accepted for grading?,machine-learning-zoomcamp,c4ff26e5
Where can I find a good tutorial to build a CNN from scratch with PyTorch?,machine-learning-zoomcamp,c4ff26e5
Do syntax and API differences between Keras and PyTorch cause problems with the course materials?,machine-learning-zoomcamp,c4ff26e5
May I submit a pull request adding PyTorch equivalents for the lessons and homework?,machine-learning-zoomcamp,c4ff26e5
"Why does model.fit raise ""Failed to find data adapter that can handle input: <class 'keras.src.preprocessing.image.ImageDataGenerator'>, <class 'NoneType'>"" when I pass my ImageDataGenerator to fit?",machine-learning-zoomcamp,62722d72
Should I pass the ImageDataGenerator object itself or the dataset returned by flow_from_directory to model.fit?,machine-learning-zoomcamp,62722d72
How can I fix the error that occurs when I accidentally use train_gen instead of the train_ds returned by flow_from_directory in model.fit?,machine-learning-zoomcamp,62722d72
What is the correct way to provide validation data from flow_from_directory to model.fit to avoid the NoneType adapter error?,machine-learning-zoomcamp,62722d72
"Can calling model.fit with the generator from ImageDataGenerator cause this adapter error, and what should I use instead?",machine-learning-zoomcamp,62722d72
Does nvidia-smi have a built-in option to repeatedly refresh its output so I don't need to use watch?,machine-learning-zoomcamp,d1419be1
How do I tell nvidia-smi to run again every N seconds?,machine-learning-zoomcamp,d1419be1
What exact command will refresh nvidia-smi output every 2 seconds until I stop it?,machine-learning-zoomcamp,d1419be1
How can I interrupt or stop the repeated nvidia-smi updates?,machine-learning-zoomcamp,d1419be1
Is the interval value given to nvidia-smi specified in seconds?,machine-learning-zoomcamp,d1419be1
Which tool can I use to monitor GPU processes interactively on my system?,machine-learning-zoomcamp,a5f6f439
How do I install the Python package that provides this interactive GPU monitor?,machine-learning-zoomcamp,a5f6f439
"Can this monitor display CPU usage too, similar to htop?",machine-learning-zoomcamp,a5f6f439
Where can I find the package's PyPI page and any reference images?,machine-learning-zoomcamp,a5f6f439
Who added or contributed this FAQ entry recommending the tool?,machine-learning-zoomcamp,a5f6f439
"How do you compute the total trainable parameters for a 2D convolutional layer from kernel size, number of input channels, number of filters, and biases?",machine-learning-zoomcamp,879c1ec0
Why does applying a 3×3 kernel to a 150×150 RGB image produce a 148×148 spatial output when no padding is used?,machine-learning-zoomcamp,879c1ec0
"In the parameter-count formula for a convolutional layer, what does the extra +1 term represent?",machine-learning-zoomcamp,879c1ec0
"How is the length of the flattened feature vector determined from the previous layer's output shape—for example, how does (7, 7, 128) become 6272?",machine-learning-zoomcamp,879c1ec0
"How do padding, stride, and the number of filters affect both the convolutional layer's output dimensions and its parameter count?",machine-learning-zoomcamp,879c1ec0
What is the practical difference between Keras' Sequential and Functional model modes?,machine-learning-zoomcamp,3ac604c3
How do I build a Keras Sequential model by starting with an empty model and adding layers?,machine-learning-zoomcamp,3ac604c3
"When should I prefer the Functional API, for example when doing transfer learning and separating a base model from the rest?",machine-learning-zoomcamp,3ac604c3
"For the homework that asks to recreate a full model from scratch, is it simpler to use the Sequential API for a stack of similar layers?",machine-learning-zoomcamp,3ac604c3
"When I change a neural net architecture, why should I restart the kernel (do a fresh run) and how does that prevent the model from continuing to learn from previous runs?",machine-learning-zoomcamp,3ac604c3
How can I prevent out-of-memory errors when training with an NVIDIA GPU in TensorFlow?,machine-learning-zoomcamp,0315aa96
What code should I run to enable dynamic GPU memory allocation before my model initializes?,machine-learning-zoomcamp,0315aa96
Is the memory-growth workaround applicable to CPU-only setups or only to GPUs?,machine-learning-zoomcamp,0315aa96
"If I have multiple GPUs, do I need to enable memory growth for each device and how do I select them?",machine-learning-zoomcamp,0315aa96
"At what point in my program must I call the memory-growth setting to avoid the ""cannot modify virtual devices once initialized"" error?",machine-learning-zoomcamp,0315aa96
My training on Colab's T4 GPU is very slow — what might be causing this and how can I speed it up?,machine-learning-zoomcamp,daf84bc3
How can I specify the number of worker threads when calling model.fit to improve performance?,machine-learning-zoomcamp,daf84bc3
Does changing the workers/threads setting actually speed up GPU training or only affect data loading on the CPU?,machine-learning-zoomcamp,daf84bc3
What worker count should I use on the free Colab T4 GPU — is setting it to 2560 advisable?,machine-learning-zoomcamp,daf84bc3
How can I find out how many cores or threads the Colab GPU provides?,machine-learning-zoomcamp,daf84bc3
"Why is tf.keras.preprocessing.image.ImageDataGenerator no longer recommended, and when should I use image_dataset_from_directory instead?",machine-learning-zoomcamp,1e956ca7
"How do I perform data augmentation when using image_dataset_from_directory, since it returns a tf.data.Dataset?",machine-learning-zoomcamp,1e956ca7
"Can preprocessing layers fully replace the augmentation and rescaling features of ImageDataGenerator, and how do I integrate them into my pipeline?",machine-learning-zoomcamp,1e956ca7
Where can I find example tutorials that show loading and augmenting images with image_dataset_from_directory and preprocessing layers?,machine-learning-zoomcamp,1e956ca7
Will switching from ImageDataGenerator to image_dataset_from_directory require changes to my training loop or affect training performance?,machine-learning-zoomcamp,1e956ca7
What should I review beforehand to prepare for Week 9's serverless deep learning material?,machine-learning-zoomcamp,3ee083ab
"Where can I find the lecture videos, slides, and assignments for Week 9?",machine-learning-zoomcamp,3ee083ab
"Which tools, libraries, or cloud services are recommended for running the Week 9 serverless deep learning exercises?",machine-learning-zoomcamp,3ee083ab
Is there a step-by-step starter notebook or first exercise to begin Week 9 practical work?,machine-learning-zoomcamp,3ee083ab
What is the expected time commitment and are there specific deadlines for Week 9 activities?,machine-learning-zoomcamp,3ee083ab
Where can I download the models used in Week 9 of the Serverless Deep Learning section?,machine-learning-zoomcamp,f826cba4
How do I retrieve the Week 9 model files — is there a GitHub location for them?,machine-learning-zoomcamp,f826cba4
The Week 9 material link appears broken; where are the model releases hosted now?,machine-learning-zoomcamp,f826cba4
"Is there a release page containing the Week 9 models, and can you point me to it?",machine-learning-zoomcamp,f826cba4
"If the original Week 9 model link was moved, what is the current place to obtain those models?",machine-learning-zoomcamp,f826cba4
Why does echo ${REMOTE_URI} print nothing in my terminal when following unit 9.6?,machine-learning-zoomcamp,60fa95ed
How do I set the REMOTE_URI variable in my current shell so that echo $REMOTE_URI returns my registry URI?,machine-learning-zoomcamp,60fa95ed
"Will the REMOTE_URI value persist after I close the session, and if not how can I make it permanent across logins?",machine-learning-zoomcamp,60fa95ed
"Do I need to include curly braces when printing the variable, or is echo $REMOTE_URI sufficient?",machine-learning-zoomcamp,60fa95ed
"What is the correct URI format (region, account, repository, tag) I should assign to REMOTE_URI for logging into the registry?",machine-learning-zoomcamp,60fa95ed
Why does aws ecr get-login --no-include-email now produce an invalid choice error?,machine-learning-zoomcamp,53f3ee10
What AWS CLI command should I use to retrieve an ECR login password?,machine-learning-zoomcamp,53f3ee10
How do I use that password to authenticate docker against my ECR repository?,machine-learning-zoomcamp,53f3ee10
Which parts of <ACCOUNT_NUMBER>.dkr.ecr.<REGION>.amazonaws.com should I replace and how do I find my account number and region?,machine-learning-zoomcamp,53f3ee10
Is export PASSWORD=`aws ecr get-login-password` safe to use in different shells or should I use an alternative form like $(...) or another method?,machine-learning-zoomcamp,53f3ee10
How can I supply multiple CNN configuration options to a Keras model in a single step?,machine-learning-zoomcamp,93aa4278
Is there a Keras method that lets me set up many layers and parameters together for a convolutional network?,machine-learning-zoomcamp,93aa4278
Can I initialize a CNN with several settings at once instead of adding each layer or parameter individually?,machine-learning-zoomcamp,93aa4278
What’s the simplest way to assemble a convolutional model by grouping parameters rather than passing them one by one?,machine-learning-zoomcamp,93aa4278
Does Keras provide a straightforward function to build a CNN with multiple parameters at once?,machine-learning-zoomcamp,93aa4278
"What causes the ""ERROR [internal] load metadata for public.ecr.aws/lambda/python:3.8"" when building my Docker image?",machine-learning-zoomcamp,0edeb016
Will updating Docker Desktop resolve this metadata load error?,machine-learning-zoomcamp,0edeb016
"If restarting Docker Desktop and my terminal doesn't fix it, which command should I run to build the image?",machine-learning-zoomcamp,0edeb016
Why does running DOCKER_BUILDKIT=0 docker build . sometimes allow the image to build successfully?,machine-learning-zoomcamp,0edeb016
"If none of these steps work, what else can I try to fix the Amazon Python base image build problem?",machine-learning-zoomcamp,0edeb016
"Why does running ls in a Jupyter notebook on Windows return an error, and what should I use to list files?",machine-learning-zoomcamp,ba186de6
Which command shows directory listings in Windows when working inside a notebook?,machine-learning-zoomcamp,ba186de6
What's the Windows notebook equivalent of the Unix ls -lh command?,machine-learning-zoomcamp,ba186de6
Does using !dir inside a Windows Jupyter cell display the same information as ls -lh?,machine-learning-zoomcamp,ba186de6
How can I get file sizes and details within a Windows Jupyter notebook if ls isn't supported?,machine-learning-zoomcamp,ba186de6
Why do I get an ImportError saying the InterpreterWrapper type is already registered when I import tflite_runtime?,machine-learning-zoomcamp,da2f1cf4
Can I import both TensorFlow and tflite_runtime.interpreter in the same notebook without errors?,machine-learning-zoomcamp,da2f1cf4
Is restarting the kernel and importing only tflite_runtime.interpreter enough to fix this ImportError?,machine-learning-zoomcamp,da2f1cf4
What is the recommended way to work with both TensorFlow and the TFLite interpreter without triggering this registration conflict?,machine-learning-zoomcamp,da2f1cf4
"If I switch to importing only tflite_runtime.interpreter, will code that expects tensorflow break and how should I handle that?",machine-learning-zoomcamp,da2f1cf4
I ran docker build and received a credential warning followed by an error saying the daemon isn't reachable — how can I check whether the Docker daemon is actually running on my Windows machine?,machine-learning-zoomcamp,7fd648ca
"What third-party programs are known to stop or block Docker on Windows, and how do I configure them so Docker keeps running?",machine-learning-zoomcamp,7fd648ca
The error included 'The system cannot find the file specified' related to Docker credentials — what does that indicate and how do I fix the missing file or credential helper?,machine-learning-zoomcamp,7fd648ca
"Would updating Windows resolve Docker connectivity problems, and how can I verify my Windows version is compatible with Docker Desktop?",machine-learning-zoomcamp,7fd648ca
"If Docker Desktop is being prevented from running, what are the safe steps to restart or reinstall it without losing my images and containers?",machine-learning-zoomcamp,7fd648ca
Why does docker build show a pip version warning and fail when installing the tflite package?,machine-learning-zoomcamp,42c09143
How do I ensure the .whl file I install matches the Python version inside the Docker image before building?,machine-learning-zoomcamp,42c09143
"If the course uses a wheel built for Python 3.8 but my container runs Python 3.9, what should I change to avoid the error?",machine-learning-zoomcamp,42c09143
"Why does copying the GitHub file URL cause installation errors, and what is the correct raw-file link format to use instead?",machine-learning-zoomcamp,42c09143
Where can I find the correct raw .whl URL for tflite_runtime built for cp39 on linux_x86_64?,machine-learning-zoomcamp,42c09143
"When I run the AWS CLI setup, what should I set for the Default output format?",machine-learning-zoomcamp,d6d534fc
Is it OK to leave the output format at the provided default or blank during configuration?,machine-learning-zoomcamp,d6d534fc
"Other than Access Key ID and Secret Access Key, which fields must I provide when configuring the CLI?",machine-learning-zoomcamp,d6d534fc
"If I accept the defaults now, can I change the region or output format later?",machine-learning-zoomcamp,d6d534fc
Are there any drawbacks to keeping the provided default values when configuring the AWS CLI?,machine-learning-zoomcamp,d6d534fc
Why does the Lambda succeed during local testing but fail in Docker with a float32 JSON serialization error?,machine-learning-zoomcamp,b2c0c554
How should I cast the outputs of interpreter.get_tensor(...) so the Lambda response becomes JSON serializable?,machine-learning-zoomcamp,b2c0c554
"Should I convert each numpy.float32 element individually (e.g., float(...)) or is there a way to convert an entire prediction array at once?",machine-learning-zoomcamp,b2c0c554
"Can I use .item(), astype(float), or a custom JSON encoder instead of calling float() for each predicted value?",machine-learning-zoomcamp,b2c0c554
How can I identify which model output is returning numpy float32 values when the model has multiple outputs?,machine-learning-zoomcamp,b2c0c554
"Why does interpreter.set_tensor(input_index, x) fail saying the input is UINT8 while the model expects FLOAT32?",machine-learning-zoomcamp,819afebc
Is converting my input with X = np.float32(X) the correct fix and where in the code should I apply it before calling set_tensor?,machine-learning-zoomcamp,819afebc
Could this dtype mismatch be caused by the TensorFlow version (for example 2.15.0) rather than my data preprocessing?,machine-learning-zoomcamp,819afebc
How can I check the model's expected input dtype and my numpy array's current dtype before calling interpreter.set_tensor?,machine-learning-zoomcamp,819afebc
Will forcing the input to float32 with np.float32(X) affect the model's predictions or accuracy?,machine-learning-zoomcamp,819afebc
How do I check a file's size from the PowerShell prompt?,machine-learning-zoomcamp,74551c54
How can I assign a file's size to a variable in PowerShell?,machine-learning-zoomcamp,74551c54
What command shows a file's size in megabytes so I can read it easily?,machine-learning-zoomcamp,74551c54
"If I already have a path variable, how do I retrieve that file's length property?",machine-learning-zoomcamp,74551c54
How can I print the file size in MB to the console using Write-Host?,machine-learning-zoomcamp,74551c54
"How does AWS Lambda initialize a function packaged as a Docker image, from container start to handler invocation?",machine-learning-zoomcamp,4d98cd09
What role does the Lambda Runtimes API play in the startup sequence and request loop for custom images?,machine-learning-zoomcamp,4d98cd09
"How should I set ENTRYPOINT, CMD and runtime files in the image so the handler is discovered and starts reliably?",machine-learning-zoomcamp,4d98cd09
What causes cold starts for image-based functions and which image design choices reduce startup latency?,machine-learning-zoomcamp,4d98cd09
"Which official AWS guides explain step-by-step how to build, package and deploy container images for Lambda?",machine-learning-zoomcamp,4d98cd09
"Can I package a Flask app as a Docker image, push it to Amazon ECR, and deploy it to AWS Lambda with the Serverless Framework?",machine-learning-zoomcamp,59a81fd5
Can the Serverless Framework deploy a Lambda container and provision an API Gateway endpoint in one step?,machine-learning-zoomcamp,59a81fd5
"What are the basic steps to build a Lambda-compatible container image, publish it to ECR, and expose it as a REST endpoint?",machine-learning-zoomcamp,59a81fd5
Is there a step-by-step tutorial for deploying a containerized serverless Flask application to Lambda and API Gateway?,machine-learning-zoomcamp,59a81fd5
Where can I find the detailed walkthrough mentioned in the FAQ for deploying containerized serverless Flask to AWS Lambda?,machine-learning-zoomcamp,59a81fd5
Why does pip fail when building the Docker image on my M1 Mac?,machine-learning-zoomcamp,35dbd6e2
How can I install the required tflite runtime wheel when building the image?,machine-learning-zoomcamp,35dbd6e2
What Docker build command should I use to avoid the M1/ARM architecture error?,machine-learning-zoomcamp,35dbd6e2
How do I run the built Docker image and expose port 8080?,machine-learning-zoomcamp,35dbd6e2
"If the provided wheel link doesn't work, what alternatives do I have?",machine-learning-zoomcamp,35dbd6e2
"Why do I get a ""Missing Authentication Token"" error when I run python test.py to test the API Gateway in section 9.7?",machine-learning-zoomcamp,e5fe9efe
How do I obtain the deployed API URL for the specific path I'm invoking?,machine-learning-zoomcamp,e5fe9efe
What is the correct full invoke URL for the predict endpoint including stage and resource?,machine-learning-zoomcamp,e5fe9efe
Can calling the base execute-api URL without stage or path produce the Missing Authentication Token error?,machine-learning-zoomcamp,e5fe9efe
How should I construct the API Gateway endpoint to avoid the Missing Authentication Token when testing locally?,machine-learning-zoomcamp,e5fe9efe
Why does pip say 'Could not find a version that satisfies the requirement tflite_runtime' when I try to install it?,machine-learning-zoomcamp,5c043c62
How can I check which OS and Python version combinations are supported for tflite_runtime?,machine-learning-zoomcamp,5c043c62
"If a matching wheel exists on GitHub, what is the pip command to install that specific tflite_runtime wheel?",machine-learning-zoomcamp,5c043c62
What are my options if there is no tflite_runtime build for my OS–Python combination?,machine-learning-zoomcamp,5c043c62
Where in the course repository can I find the example Dockerfile or command used to install tflite_runtime?,machine-learning-zoomcamp,5c043c62
I'm getting a Docker run failure mentioning a read-only filesystem when creating overlay files — how do I fix it?,machine-learning-zoomcamp,af0739da
What exactly should I do to restart Docker services to clear this kind of filesystem error?,machine-learning-zoomcamp,af0739da
Which commands restart the Docker daemon on Linux to resolve container startup errors like this?,machine-learning-zoomcamp,af0739da
Will restarting the Docker service cause my running containers or images to be lost?,machine-learning-zoomcamp,af0739da
"If restarting the Docker service doesn't resolve the read-only filesystem error, what should I try next?",machine-learning-zoomcamp,af0739da
What's the command to export a Docker image into a local .tar archive?,machine-learning-zoomcamp,451bc25d
How do I inspect the filesystem contents stored inside a saved image archive?,machine-learning-zoomcamp,451bc25d
"After exporting an image to .tar, how can I extract and open the layer files contained within it?",machine-learning-zoomcamp,451bc25d
How can I save a remote or container image onto my machine for offline inspection?,machine-learning-zoomcamp,451bc25d
"Which file inside the exported archive holds individual image layers, and how do I view its contents?",machine-learning-zoomcamp,451bc25d
Why won't a package I installed with pip import in my Jupyter notebook running in VS Code?,machine-learning-zoomcamp,ea2e7458
How can I make sure pip installs into the same Python environment my notebook is using?,machine-learning-zoomcamp,ea2e7458
"Do I have to restart the Jupyter kernel after installing a new package, and how do I restart it in VS Code?",machine-learning-zoomcamp,ea2e7458
How can I check which Python interpreter/environment my VS Code notebook is currently using?,machine-learning-zoomcamp,ea2e7458
Is there a way to load a newly installed package into a running notebook without restarting the kernel?,machine-learning-zoomcamp,ea2e7458
How can I free up disk space on a small AWS instance after a lot of experimentation with containers?,machine-learning-zoomcamp,6ce8e875
Why doesn't deleting Docker images immediately reduce the instance's used storage?,machine-learning-zoomcamp,6ce8e875
What command will remove leftover Docker data and actually free space after I've removed images?,machine-learning-zoomcamp,6ce8e875
"Besides images, which Docker artifacts (containers, volumes, caches) should I clean up to reclaim space and how do I do that?",machine-learning-zoomcamp,6ce8e875
What practices can I follow to avoid filling a 30-GB instance while experimenting with Docker?,machine-learning-zoomcamp,6ce8e875
Can I deploy TensorFlow 2.15 on AWS or should I use 2.14 with Python 3.11 instead?,machine-learning-zoomcamp,b50e9e2b
"If TensorFlow 2.14 fails on AWS, is falling back to a TF 2.4.4 wheel a recommended option?",machine-learning-zoomcamp,b50e9e2b
Which Python versions are supported when installing the TensorFlow 2.4.4 wheel to avoid installation errors?,machine-learning-zoomcamp,b50e9e2b
"For serverless TensorFlow on AWS, which Python version would you recommend to ensure compatibility?",machine-learning-zoomcamp,b50e9e2b
Are there known problems using newer Python releases (for example 3.11) with older TensorFlow wheels when deploying on AWS?,machine-learning-zoomcamp,b50e9e2b
Why do I get “Invalid choice” when I run aws ecr get-login?,machine-learning-zoomcamp,29311ef5
How can I log Docker into ECR if get-login is not available?,machine-learning-zoomcamp,29311ef5
Which AWS CLI version removed get-login and how do I check or update my CLI?,machine-learning-zoomcamp,29311ef5
What is the equivalent command in AWS CLI v2 to obtain ECR login credentials?,machine-learning-zoomcamp,29311ef5
"If I cannot update the AWS CLI, what alternative steps let me get ECR auth tokens and perform docker login?",machine-learning-zoomcamp,29311ef5
What IAM permissions are required to complete Week 9: Serverless?,machine-learning-zoomcamp,1e0dc11c
How do I create the needed IAM policy in the AWS Console step by step?,machine-learning-zoomcamp,1e0dc11c
What JSON should I use for the ECR policy?,machine-learning-zoomcamp,1e0dc11c
"I get an error on WSL2: ""docker-credential-desktop.exe"" executable file not found in $PATH — how do I fix it?",machine-learning-zoomcamp,1e0dc11c
Where do I find the IAM service in the AWS Console?,machine-learning-zoomcamp,1e0dc11c
How can I fix DNS resolution errors inside my Docker containers?,machine-learning-zoomcamp,1078aeb7
Which host file should I edit to configure Docker's DNS servers?,machine-learning-zoomcamp,1078aeb7
What JSON structure should I use to add DNS IPs to Docker's configuration?,machine-learning-zoomcamp,1078aeb7
What command do I run to restart Docker after changing its configuration?,machine-learning-zoomcamp,1078aeb7
Do I have to use Google's DNS addresses or can I specify different DNS IPs for Docker?,machine-learning-zoomcamp,1078aeb7
